-9.0,234.0781425876921
-22.0,980.9403799087327
-6.0,1.9580911638342045
0.0,1.0
-10.0,251.02482419366365
-13.0,517.404848642084
-7.0,19.56153859427328
-14.0,2203.4346451721976
0.0,1.9580911638342045
-9.0,330.7332918268435
-13.0,556.118951849855
-7.0,115.02796751575079
-6.0,58.16418984569043
0.0,2.9897931916355205
-8.0,461.21613383443037
-12.0,632.5977693720611
-13.0,1091.6972885566663
-7.0,174.3860519615679
-5.0,73.01285304828988
0.0,4.10419144126522
-8.0,615.5942264106795
-12.0,818.4862243252807
-11.0,666.0970009576882
-13.0,1114.0471107979636
-7.0,206.13522573272803
-4.0,104.44341239174497
0.0,4.6587557795461
-11.0,876.9212123508472
-9.0,758.3274590485179
-8.0,712.4495680490365
-12.0,1508.0371925978188
-13.0,2995.015381879514
-7.0,416.9919092143007
-5.0,238.86240233103297
-6.0,285.7525797132412
0.0,5.14100306453233
-11.0,1482.0045275525558
-10.0,997.8256095688618
-9.0,941.8606576325977
-12.0,1961.26560955251
-7.0,427.47791055705164
-3.0,272.648525624055
-6.0,403.0671379241937
-5.0,292.0909613574485
0.0,11.729384794927524
-9.0,968.6023227920566
-12.0,1985.3521706162408
-11.0,1962.1587367218765
-7.0,554.4993278228552
-4.0,378.6881075314104
-1.0,367.0301491683168
-5.0,418.18242523649974
0.0,19.663618583299783
-9.0,1115.2620916991596
-8.0,1098.378479963603
-10.0,2161.6472504215176
-11.0,2175.0342898066538
-7.0,566.6770147932848
-3.0,438.77849378357917
0.0,27.62561739493708
