188,SPEEDFAULT-GILDA,92.9441791642054,202.5578026962642,Optional[2.6487395648957537]:189,SPEEDFAULT-HENRY,1086.3325557746389,1086.983863976458,Optional[4.1023148351272365]:190,HEADINGFAULT-HENRY,941.3470288873405,1017.1020315507988,Optional[332.72907036210154]:191,HEADINGFAULT-GILDA,0.0,809.2974335341146,Optional[269.8880548197382]:192,SPEEDFAULT-GILDA,699.6269802537098,736.5363432185169,Optional[1.0481364892853375]:193,SPEEDFAULT-HENRY,244.41006700170306,657.4212197208644,Optional[1.3418283507287505]:194,HEADINGFAULT-HENRY,792.136672852257,834.6280007808444,Optional[293.6484547765515]:195,HEADINGFAULT-GILDA,1056.665214836852,1066.7303447721558,Optional[120.60954497761492]:197,HEADINGFAULT-HENRY,656.7403313509863,1091.8424951585773,Optional[46.92326876068943]:,
196,HEADINGFAULT-HENRY,719.8162903676513,753.0958282037485,Optional[105.2981902484674]:,
535,HEADINGFAULT-GILDA,757.6882876368736,843.324239472093,Optional[62.537621280573646]:536,HEADINGFAULT-HENRY,767.0420501418674,786.6129714112088,Optional[65.63424732878542]:537,HEADINGFAULT-HENRY,1166.7204621639028,1200.0,Optional[105.2981902484674]:,
578,SPEEDFAULT-HENRY,1050.1305560878982,1094.1178935221114,Optional[4.705823491302645]:579,SPEEDFAULT-HENRY,0.0,8.936087259875876,Optional[1.1092579358602959]:,
618,SPEEDFAULT-HENRY,1134.0552094135564,1142.0233293958709,Optional[2.1914726739320165]:,
651,HEADINGFAULT-GILDA,757.6882876368736,843.324239472093,Optional[62.537621280573646]:652,HEADINGFAULT-HENRY,767.0420501418674,789.7464375440022,Optional[65.63424732878542]:653,HEADINGFAULT-HENRY,104.78542065942634,150.94480320933235,Optional[105.2981902484674]:,
831,SPEEDFAULT-GILDA,403.0718550697485,405.68314210761304,Optional[1.1272646921251424]:832,HEADINGFAULT-GILDA,398.5096495190668,434.06330408395945,Optional[177.36264134089615]:833,SPEEDFAULT-HENRY,1134.0552094135564,1145.2330405279433,Optional[2.1914726739320165]:,
