HEADINGFAULT-GILDA,542.1573415792541,651.8877064141286,Optional[349.3068594566438]HEADINGFAULT-GILDA,139.4860064401825,164.27017495201596,Optional[226.60677937164826]HEADINGFAULT-HENRY,990.0181790827428,1159.448433171423,Optional[261.6114063550296]HEADINGFAULT-GILDA,596.5765108148831,1088.9715186945687,Optional[353.2555286658901],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[283.5254549797642]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[50.680262994702936],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[283.5254549797642],
HEADINGFAULT-GILDA,152.55939256540415,252.73069386136103,Optional[304.47546314917935]HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[349.47362970283535],
HEADINGFAULT-HENRY,1084.0507781155923,1148.7196461204724,Optional[19.612324550096023]HEADINGFAULT-GILDA,1142.8563764061962,1198.0641448594388,Optional[252.6667940180857],
