HEADINGFAULT-GILDA,1144.189555065287,1180.7911222217217,Optional[318.1714934349283]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[237.90109851399032],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378]HEADINGFAULT-HENRY,84.02298900308737,215.17827064717483,Optional[305.298120797308]HEADINGFAULT-GILDA,1141.5689293336595,1199.2462134478076,Optional[193.78013255629122]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[237.90109851399032],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378]HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[237.90109851399032],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,139.4860064401825,164.27017495201596,Optional[29.893234343310468]HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[257.3374067686378],
HEADINGFAULT-HENRY,84.02298900308737,215.17827064717483,Optional[305.298120797308]HEADINGFAULT-GILDA,1141.5689293336595,1199.2462134478076,Optional[193.78013255629122]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[237.90109851399032]HEADINGFAULT-GILDA,139.4860064401825,164.27017495201596,Optional[29.893234343310468]HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,1144.189555065287,1180.7911222217217,Optional[318.1714934349283],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,1144.189555065287,1180.7911222217217,Optional[318.1714934349283],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,1144.189555065287,1180.7911222217217,Optional[318.1714934349283],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
HEADINGFAULT-GILDA,1144.189555065287,1180.7911222217217,Optional[318.1714934349283],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[294.46248253718426],
