-3.0,137.67667597402078
-14.0,828.0280472154896
0.0,64.6688680048801
-14.0,828.0280472154896
-3.0,137.67667597402078
-3.0,137.67667597402078
-14.0,828.0280472154896
-10.0,727.8567459195326
-14.0,828.0280472154896
-14.0,828.0280472154896
-3.0,137.67667597402078
-3.0,137.67667597402078
0.0,109.73036483487454
-5.0,758.6504890468964
-4.0,754.799211862108
-7.0,898.1420522846682
-6.0,896.5619794227856
-12.0,1616.7618882694298
-9.0,898.2296373719726
-9.0,898.2296373719726
-9.0,898.2296373719726
-12.0,1616.7618882694298
-9.0,898.2296373719726
-6.0,896.5619794227856
-6.0,896.5619794227856
-1.0,273.6812961254967
-3.0,449.359167469758
0.0,128.50520649971554
-12.0,1667.086401079327
-7.0,1636.6869938899836
-6.0,1294.6155316849445
-5.0,1031.0936485853645
-6.0,1294.6155316849445
-5.0,1031.0936485853645
-5.0,1031.0936485853645
0.0,182.9592001882562
-11.0,3281.830420397802
-9.0,2785.5764478149963
-8.0,2266.2430609881167
-11.0,3281.830420397802
-7.0,1794.3480262294372
-6.0,1308.9789462162448
-3.0,1289.85800965497
0.0,210.90551132740245
-9.0,2811.5980455372805
-9.0,2811.5980455372805
-7.0,1806.7475652204623
-7.0,1806.7475652204623
-5.0,1399.213503296436
-5.0,1399.213503296436
-2.0,1294.6155316849445
0.0,318.2547863923911
0.0,318.2547863923911
-7.0,3663.310009163287
-6.0,2463.099383220776
-5.0,1523.9438626739761
0.0,349.1878661738011
0.0,349.1878661738011
0.0,349.1878661738011
0.0,349.1878661738011
