-10.0,137.67667597402078
-12.0,350.724692599867
-3.0,27.946311139146246
-5.0,83.15407959238883
-10.0,172.27975136579107
-3.0,29.376085259587853
-2.0,27.946311139146246
-2.0,27.946311139146246
-2.0,27.946311139146246
-3.0,29.376085259587853
-4.0,83.15407959238883
-10.0,465.2594700365138
-10.0,465.2594700365138
-6.0,245.408549044231
-7.0,428.53691317077994
-6.0,245.408549044231
-1.0,27.946311139146246
-1.0,27.946311139146246
-1.0,27.946311139146246
-1.0,27.946311139146246
-3.0,64.54787829558086
-3.0,64.54787829558086
-3.0,64.54787829558086
-2.0,29.376085259587853
-3.0,64.54787829558086
-3.0,64.54787829558086
-3.0,64.54787829558086
-4.0,163.6244953485027
-4.0,163.6244953485027
-4.0,163.6244953485027
-4.0,163.6244953485027
-4.0,163.6244953485027
-5.0,349.2949184794254
-5.0,349.2949184794254
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
-4.0,273.35486018337724
-3.0,157.84858541010493
-2.0,119.87663645812268
-1.0,64.54787829558086
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
0.0,27.946311139146246
