929,SPEEDFAULT-GILDA,1196.9821983946051,1200.0,Optional[4.748053752067458]:,
1060,SPEEDFAULT-GILDA,1114.0885379292888,1117.1063395346837,Optional[1.4746631962000696]:,
1084,SPEEDFAULT-GILDA,313.25065295087177,316.26845455626665,Optional[1.4746631962000696]:,
