1951,SPEEDFAULT-HENRY,542.9811233305878,542.9811889642226,Optional[1.1118473308058774]:,
1987,SPEEDFAULT-HENRY,542.9811233305878,542.981178290046,Optional[1.1118473308058774]:,
1919,SPEEDFAULT-HENRY,542.9811233305878,542.9814965577378,Optional[4.372831859914368]:,
1953,SPEEDFAULT-HENRY,542.9811233305878,542.9811771646549,Optional[1.3698608133202734]:,
1918,SPEEDFAULT-HENRY,542.9811233305878,542.9845605128031,Optional[1.1412598657641952]:,
1982,SPEEDFAULT-HENRY,542.9811233305878,542.9811764488363,Optional[1.706048828249798]:,
1778,SPEEDFAULT-HENRY,1199.8823153660205,1199.8892641690795,Optional[1.6710120841100276]:,
1963,SPEEDFAULT-HENRY,467.58457353850247,467.5846648430308,Optional[1.1118473308058774]:,
1412,SPEEDFAULT-HENRY,1162.6334284363083,1162.7321771142315,Optional[4.372831859914368]:,
1973,SPEEDFAULT-HENRY,444.10141562943716,444.10159282000814,Optional[1.0297173120128034]:,
1567,SPEEDFAULT-GILDA,780.5098168136484,780.8027751232368,Optional[2.1142322207146296]:,
1917,SPEEDFAULT-HENRY,542.9811233305878,542.9813569288501,Optional[1.1412598657641952]:,
1537,SPEEDFAULT-HENRY,542.9811233305878,543.1565656260886,Optional[4.372831859914368]:,
1974,SPEEDFAULT-HENRY,623.4047252776122,623.4049588758746,Optional[1.1412598657641952]:,
1494,SPEEDFAULT-GILDA,313.25065295087177,313.9069436562751,Optional[1.4746631962000696]:,
1967,SPEEDFAULT-HENRY,1199.9995641304108,1199.9996502382412,Optional[3.208775343531588]:,
1600,SPEEDFAULT-HENRY,1199.6829692780673,1200.0,Optional[4.372831859914368]:,
1939,SPEEDFAULT-HENRY,542.9811233305878,542.981190311912,Optional[4.372831859914368]:,
1425,SPEEDFAULT-HENRY,1162.6334284363083,1162.9584032349414,Optional[4.824001090610707]:,
1694,SPEEDFAULT-HENRY,1162.6334284363083,1162.9584032349414,Optional[4.824001090610707]:,
1942,SPEEDFAULT-HENRY,542.9811233305878,542.9812136388134,Optional[3.580837551639164]:,
1789,SPEEDFAULT-HENRY,1162.6334284363083,1163.0301366305696,Optional[4.655533880717083]:,
1877,SPEEDFAULT-HENRY,1199.9995641304108,1199.9996502382412,Optional[4.372831859914368]:,
1961,SPEEDFAULT-HENRY,1199.9995641304108,1199.9996502382412,Optional[4.372831859914368]:,
1984,SPEEDFAULT-HENRY,1199.9995641304108,1199.9996502382412,Optional[4.372831859914368]:,
1470,SPEEDFAULT-GILDA,1114.0885379292888,1115.1613691327,Optional[3.3360096204096634]:,
1947,SPEEDFAULT-HENRY,467.58457353850247,467.58466728339687,Optional[4.059881175685094]:,
1664,SPEEDFAULT-HENRY,1162.6334284363083,1163.4733810637988,Optional[4.372831859914368]:,
1927,SPEEDFAULT-HENRY,542.9811233305878,542.9812136388134,Optional[4.372831859914368]:,
1305,SPEEDFAULT-GILDA,1196.9821983946051,1199.8593288610853,Optional[2.25631105516486]:,
1890,SPEEDFAULT-HENRY,1199.9995641304108,1199.9996819287226,Optional[4.372831859914368]:,
929,SPEEDFAULT-GILDA,1196.9821983946051,1200.0,Optional[4.748053752067458]:,
1259,SPEEDFAULT-GILDA,1196.9821983946051,1200.0,Optional[4.748053752067458]:,
1673,SPEEDFAULT-GILDA,1196.9821983946051,1200.0,Optional[4.748053752067458]:,
1786,SPEEDFAULT-GILDA,1196.9821983946051,1200.0,Optional[4.748053752067458]:,
1901,SPEEDFAULT-HENRY,542.9811233305878,542.9816241390919,Optional[1.0297173120128034]:,
1950,SPEEDFAULT-HENRY,0.0,5.008085040572041E-4,Optional[1.0297173120128034]:,
