510,HEADINGFAULT-GILDA,411.3402088028491,527.3687173404123,Optional[230.91202939298284]:511,SPEEDFAULT-HENRY,711.4714986757145,950.4879453276492,Optional[1.8896346118449578]:512,HEADINGFAULT-HENRY,443.8684179287149,633.2590891317378,Optional[163.71466922505658]:,
760,SPEEDFAULT-HENRY,330.2608932065586,427.69396911801977,Optional[1.6979396082521943]:761,HEADINGFAULT-HENRY,558.5483558057633,569.8005971543694,Optional[266.3865152287489]:771,SPEEDFAULT-HENRY,853.4032101725968,864.876280429458,Optional[1.8916082775060814]:,
