68,SPEEDFAULT-HENRY,1086.2659713708872,1092.8731704461054,Optional[1.813698098478044]:69,SPEEDFAULT-GILDA,1192.1208751723264,1197.7668465991155,Optional[4.911932411387369]:70,HEADINGFAULT-HENRY,603.146121468171,790.7965124593813,Optional[161.24998243857442]:71,HEADINGFAULT-GILDA,493.5213396348365,524.9527754089157,Optional[148.20159212354235]:,
776,SPEEDFAULT-HENRY,0.0,445.8084984762452,Optional[1.0863189880522932]:777,SPEEDFAULT-GILDA,68.06603848718692,218.20645134317965,Optional[3.603884090837556]:778,HEADINGFAULT-GILDA,358.85424411620926,501.1649310295661,Optional[146.8174334112051]:779,HEADINGFAULT-HENRY,320.2718594019267,588.1072330524282,Optional[233.94760867961773]:780,HEADINGFAULT-HENRY,502.18992817776603,592.1623721223452,Optional[30.516864209697403]:781,HEADINGFAULT-GILDA,263.5330084830485,426.981828014813,Optional[67.41218951470827]:782,SPEEDFAULT-GILDA,1133.7909943390182,1141.7294580785888,Optional[3.254047685651876]:783,SPEEDFAULT-HENRY,1138.8643323069352,1152.280440542148,Optional[4.010517037761057]:,
1026,SPEEDFAULT-GILDA,919.7864304602799,1077.6484173619788,Optional[1.562375761534594]:,
1052,SPEEDFAULT-GILDA,0.0,29.640039667808082,Optional[4.237622371347474]:,
1076,SPEEDFAULT-HENRY,0.0,445.8084984762452,Optional[1.0863189880522932]:1077,SPEEDFAULT-GILDA,68.06603848718692,101.08406026388471,Optional[3.603884090837556]:1078,HEADINGFAULT-GILDA,358.85424411620926,501.1649310295661,Optional[186.24456449531792]:1079,HEADINGFAULT-HENRY,320.2718594019267,588.1072330524282,Optional[233.5268837257509]:1080,HEADINGFAULT-HENRY,502.18992817776603,592.1623721223452,Optional[30.516864209697403]:1081,HEADINGFAULT-GILDA,301.0690683120707,388.8988383355972,Optional[67.41218951470827]:,
192,SPEEDFAULT-HENRY,71.8980025944779,168.43879070444063,Optional[1.2777829547353008]:193,HEADINGFAULT-HENRY,144.46245536093346,413.79603376776305,Optional[61.159140945391826]:194,SPEEDFAULT-GILDA,1171.547455718901,1176.8819432770247,Optional[1.7854614554616983]:195,HEADINGFAULT-GILDA,865.0211995558803,933.1297009432557,Optional[227.6235499499927]:,
216,HEADINGFAULT-GILDA,610.7149837723096,822.6886617549524,Optional[18.74610947122691]:217,SPEEDFAULT-GILDA,152.09561682549534,181.7356564933034,Optional[4.237622371347474]:218,SPEEDFAULT-HENRY,735.5125028343759,752.7574916836493,Optional[1.6635123880292593]:219,HEADINGFAULT-HENRY,778.8598283752711,902.7558111366532,Optional[282.6332831755093]:,
376,SPEEDFAULT-GILDA,17.154147415363717,201.03725890023847,Optional[1.1364096592861284]:377,HEADINGFAULT-GILDA,556.0140652535887,691.4872648563143,Optional[333.8492419854253]:378,SPEEDFAULT-HENRY,1100.1451773893693,1124.6845363173259,Optional[2.756124355535305]:379,HEADINGFAULT-HENRY,384.29836425490294,568.5558122197634,Optional[98.50307345305414]:,
1035,HEADINGFAULT-GILDA,493.5213396348365,561.2480033089321,Optional[148.20159212354235]:1036,HEADINGFAULT-HENRY,136.57441982000714,431.4769005168466,Optional[68.94771772535951]:1037,HEADINGFAULT-GILDA,437.3649903275998,1200.0,Optional[352.9703759458364]:,
1021,HEADINGFAULT-GILDA,1166.2632944913407,1193.982445940073,Optional[246.51025589325593]:1022,SPEEDFAULT-HENRY,1086.2659713708872,1101.4120579743735,Optional[1.813698098478044]:1023,SPEEDFAULT-GILDA,1192.1208751723264,1197.7668465991155,Optional[4.911932411387369]:,
