68,SPEEDFAULT-HENRY,1086.2659713708872,1092.8731704461054,Optional[1.813698098478044]:69,SPEEDFAULT-GILDA,1192.1208751723264,1197.7668465991155,Optional[4.911932411387369]:70,HEADINGFAULT-HENRY,603.146121468171,790.7965124593813,Optional[161.24998243857442]:71,HEADINGFAULT-GILDA,493.5213396348365,524.9527754089157,Optional[148.20159212354235]:,
776,SPEEDFAULT-HENRY,0.0,445.8084984762452,Optional[1.0863189880522932]:777,SPEEDFAULT-GILDA,68.06603848718692,218.20645134317965,Optional[3.603884090837556]:778,HEADINGFAULT-GILDA,358.85424411620926,501.1649310295661,Optional[146.8174334112051]:779,HEADINGFAULT-HENRY,320.2718594019267,588.1072330524282,Optional[233.94760867961773]:780,HEADINGFAULT-HENRY,502.18992817776603,592.1623721223452,Optional[30.516864209697403]:781,HEADINGFAULT-GILDA,263.5330084830485,426.981828014813,Optional[67.41218951470827]:782,SPEEDFAULT-GILDA,1133.7909943390182,1141.7294580785888,Optional[3.254047685651876]:783,SPEEDFAULT-HENRY,1138.8643323069352,1152.280440542148,Optional[4.010517037761057]:,
1026,SPEEDFAULT-GILDA,919.7864304602799,1077.6484173619788,Optional[1.562375761534594]:,
1076,SPEEDFAULT-HENRY,0.0,445.8084984762452,Optional[1.0863189880522932]:1077,SPEEDFAULT-GILDA,68.06603848718692,101.08406026388471,Optional[3.603884090837556]:1078,HEADINGFAULT-GILDA,358.85424411620926,501.1649310295661,Optional[186.24456449531792]:1079,HEADINGFAULT-HENRY,320.2718594019267,588.1072330524282,Optional[233.5268837257509]:1080,HEADINGFAULT-HENRY,502.18992817776603,592.1623721223452,Optional[30.516864209697403]:1081,HEADINGFAULT-GILDA,301.0690683120707,388.8988383355972,Optional[67.41218951470827]:,
1235,HEADINGFAULT-GILDA,1166.2632944913407,1177.299036011859,Optional[246.51025589325593]:1236,SPEEDFAULT-HENRY,1086.2659713708872,1114.7445429360673,Optional[1.813698098478044]:,
1268,HEADINGFAULT-HENRY,663.6819012676997,816.1800856784778,Optional[290.5638511524924]:1269,HEADINGFAULT-GILDA,841.1554083028759,871.4002792435871,Optional[305.68174826555554]:1270,SPEEDFAULT-HENRY,370.29214499269443,386.025806703775,Optional[1.9584879484901525]:1273,SPEEDFAULT-HENRY,1184.8539133965137,1200.0,Optional[1.813698098478044]:1274,SPEEDFAULT-GILDA,991.9196419589621,997.5656133857512,Optional[4.911932411387369]:,
1271,HEADINGFAULT-GILDA,610.7149837723096,649.4463015327277,Optional[105.18811368596575]:1272,HEADINGFAULT-GILDA,1166.2632944913407,1193.982445940073,Optional[246.51025589325593]:,
